taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
9570442	Erotylus giganteus Linnaeus, 1758	9570442	Erotylus giganteus Linnaeus, 1758	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Erotylidae	6981	Erotylus	4719566	Erotylus giganteus	9570442	NE
9705144	Stephanocoenia intersepta (Esper, 1795)	9705144	Stephanocoenia intersepta (Esper, 1795)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Astrocoeniidae	3939	Stephanocoenia	2259443	Stephanocoenia intersepta	9705144	LC
11198117	Buccinastrum deforme (P.P.King, 1832)	11198117	Buccinastrum deforme (P.P.King, 1832)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Buccinanopsidae	11146063	Buccinastrum	11160634	Buccinastrum deforme	11198117	NE
9291	Annonaceae	9291	Annonaceae	6	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Annonaceae	9291					NE
1049390	Kuschelina J.Bechyné, 1951	1049390	Kuschelina J.Bechyné, 1951	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Kuschelina	1049390			
1228070	Aegorhinus phaleratus Erichson, 1834	1228070	Aegorhinus phaleratus Erichson, 1834	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Aegorhinus	7893907	Aegorhinus phaleratus	1228070	NE
1428997	Erythrodiplax melanorubra Borror, 1942	1428997	Erythrodiplax melanorubra Borror, 1942	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Erythrodiplax	1428967	Erythrodiplax melanorubra	1428997	LC
1630127	Limonicola Lutz, 1928	1630127	Limonicola Lutz, 1928	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Blephariceridae	7283	Limonicola	1630127			
1905451	Hypna clytemnestra (Cramer, 1777)	1905451	Hypna clytemnestra (Cramer, 1777)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Hypna	1905450	Hypna clytemnestra	1905451	NE
1920283	Eurema Hübner, 1819	1920283	Eurema Hübner, 1819	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Eurema	1920283			NE
1920434	Leptophobia penthica (Kollar, 1850)	1920434	Leptophobia penthica (Kollar, 1850)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Leptophobia	1920425	Leptophobia penthica	1920434	NE
2039407	Macugonalia leucomelas (Walker, 1851)	2039407	Macugonalia leucomelas (Walker, 1851)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Macugonalia	2039390	Macugonalia leucomelas	2039407	NE
2079213	Mormidea Amyot & Serville, 1843	2079213	Mormidea Amyot & Serville, 1843	9	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Mormidea	2079213			
2436661	Saimiri sciureus (Linnaeus, 1758)	2436661	Saimiri sciureus (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri sciureus	2436661	LC
2460549	Liolaemus jamesi (Boulenger, 1891)	2460549	Liolaemus jamesi (Boulenger, 1891)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Liolaemidae	7923261	Liolaemus	2460665	Liolaemus jamesi	2460549	LC
2490528	Grallaria flavotincta P.L.Sclater, 1877	2490528	Grallaria flavotincta P.L.Sclater, 1877	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Grallariidae	6101110	Grallaria	2490516	Grallaria flavotincta	2490528	LC
2491310	Sporophila intermedia Cabanis, 1851	2491310	Sporophila intermedia Cabanis, 1851	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sporophila	2491308	Sporophila intermedia	2491310	LC
2693058	Xyris mertensiana Körn. ex Malme	2693058	Xyris mertensiana Körn. ex Malme	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Xyridaceae	8496	Xyris	2692599	Xyris mertensiana	2693058	NE
2700585	Marsippospermum grandiflorum (L.fil.) Hook.fil.	2700585	Marsippospermum grandiflorum (L.fil.) Hook.fil.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Marsippospermum	2700584	Marsippospermum grandiflorum	2700585	NE
2753715	Alstroemeria graminea Phil.	2753715	Alstroemeria graminea Phil.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Alstroemeriaceae	7695	Alstroemeria	2753642	Alstroemeria graminea	2753715	NE
2754149	Bomarea macrocephala Pax	2754149	Bomarea macrocephala Pax	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Alstroemeriaceae	7695	Bomarea	2753928	Bomarea macrocephala	2754149	NE
2797523	Sobralia portillae Christenson	2797523	Sobralia portillae Christenson	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Sobralia	2797375	Sobralia portillae	2797523	NE
2835153	Vitekorchis excavata (Lindl.) Romowicz & Szlach.	2835153	Vitekorchis excavata (Lindl.) Romowicz & Szlach.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Vitekorchis	2827966	Vitekorchis excavata	2835153	NE
2918933	Elaeagia mariae Wedd.	2918933	Elaeagia mariae Wedd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Elaeagia	2918905	Elaeagia mariae	2918933	LC
2943107	Chloroleucon tenuiflorum (Benth.) Barneby & J.W.Grimes	2943107	Chloroleucon tenuiflorum (Benth.) Barneby & J.W.Grimes	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Chloroleucon	2943030	Chloroleucon tenuiflorum	2943107	LC
2986045	Philadelphus coronarius L.	2986045	Philadelphus coronarius L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cornales	949	Hydrangeaceae	6667	Philadelphus	2985996	Philadelphus coronarius	2986045	NE
3055750	Dalechampia aristolochiifolia Kunth	3055750	Dalechampia aristolochiifolia Kunth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Dalechampia	3055556	Dalechampia aristolochiifolia	3055750	NE
3058889	Croton myrsinites Baill.	3058889	Croton myrsinites Baill.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Croton	3057454	Croton myrsinites	3058889	NE
3072660	Homalanthus nutans (G.Forst.) Guill.	3072660	Homalanthus nutans (G.Forst.) Guill.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Homalanthus	3072604	Homalanthus nutans	3072660	LC
3431565	Rusavskia elegans (Link) S.Y.Kondr. & Kärnefelt	2609967	Xanthoria elegans (Link) Th.Fr.	1	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Teloschistales	1050	Teloschistaceae	8368	Xanthoria	2609958	Xanthoria elegans	2609967	NE
3660775	Spondias venulosa Mart. ex Engl.	3660775	Spondias venulosa Mart. ex Engl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Spondias	3190592	Spondias venulosa	3660775	LC
3862251	Microlicia amblysepala Ule	3862251	Microlicia amblysepala Ule	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Microlicia	3859207	Microlicia amblysepala	3862251	NE
4006196	Lysimachia andina Sandwith	4006196	Lysimachia andina Sandwith	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Lysimachia	3169330	Lysimachia andina	4006196	NE
5080832	Dilophus pectoralis Wiedemann, 1828	5080832	Dilophus pectoralis Wiedemann, 1828	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Bibionidae	7281	Dilophus	1590478	Dilophus pectoralis	5080832	NE
5098795	Scotussa lemniscata (Stål, 1861)	5098795	Scotussa lemniscata (Stål, 1861)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Acrididae	9394	Scotussa	1707920	Scotussa lemniscata	5098795	LC
5229575	Platyrinchus platyrhynchos (Gmelin, 1788)	5229575	Platyrinchus platyrhynchos (Gmelin, 1788)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Platyrinchus	2483053	Platyrinchus platyrhynchos	5229575	LC
5230835	Drymophila ferruginea (Temminck, 1822)	5230835	Drymophila ferruginea (Temminck, 1822)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Drymophila	2490056	Drymophila ferruginea	5230835	LC
5350427	Amphiodon effusus Huber	5350427	Amphiodon effusus Huber	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Amphiodon	2976736	Amphiodon effusus	5350427	LC
5382589	Phyllanthus amarus Schumach. & Thonn.	5382589	Phyllanthus amarus Schumach. & Thonn.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Phyllanthaceae	8807	Phyllanthus	3061139	Phyllanthus amarus	5382589	NE
5789124	Neoxolmis rubetra (Burmeister, 1860)	2482732	Xolmis rubetra (Burmeister, 1860)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Xolmis	2482731	Xolmis rubetra	2482732	LC
6026445	Azorella trifurcata (Gaertn.) Pers.	6026445	Azorella trifurcata (Gaertn.) Pers.	23	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Azorella	6026436	Azorella trifurcata	6026445	NE
6092495	Spinus uropygialis (P.L.Sclater, 1862)	6092495	Spinus uropygialis (P.L.Sclater, 1862)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus uropygialis	6092495	LC
6171335	Upucerthia dumetaria hypoleuca Reichenbach, 1853	6171335	Upucerthia dumetaria hypoleuca Reichenbach, 1853	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Upucerthia	2485166	Upucerthia dumetaria	2485189	
6948253	Geoborus Lacordaire, 1859	4765644	Geoborus Blanchard, 1842	5	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Tenebrionidae	7857	Geoborus	4765644			
7296219	Viola petraea W.Becker	7296219	Viola petraea W.Becker	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola petraea	7296219	NE
7303793	Piriqueta sarae Arbo	7303793	Piriqueta sarae Arbo	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Turneraceae	2377	Piriqueta	2874854	Piriqueta sarae	7303793	NE
7309807	Corynaea crassa Hook.fil.	7309807	Corynaea crassa Hook.fil.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Balanophoraceae	2401	Corynaea	3232655	Corynaea crassa	7309807	NE
7321107	Meniscium Schreb.	7321107	Meniscium Schreb.	3	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Meniscium	7321107			
7340167	Picoides fumigatus	7340167	Picoides fumigatus	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Picoides	2477732	Picoides fumigatus	7340167	LC
7811365	Alternanthera micrantha R.E.Fr.	3676399	Alternanthera friesii Schinz	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Alternanthera	3084921	Alternanthera friesii	3676399	NE
8185667	Cavendishia callista J.D.Sm.	8185667	Cavendishia callista J.D.Sm.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Cavendishia	3234119	Cavendishia callista	8185667	NE
8804513	Danielethus crenulatus (A.Milne-Edwards, 1879)	8804513	Danielethus crenulatus (A.Milne-Edwards, 1879)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Platyxanthidae	4304430	Danielethus	8855984	Danielethus crenulatus	8804513	NE
8840351	Desmophlebium lechleri (Mett.) Mynssen, A.Vasco, Sylvestre, R.C.Moran & Rouhan	8840351	Desmophlebium lechleri (Mett.) Mynssen, A.Vasco, Sylvestre, R.C.Moran & Rouhan	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Desmophlebiaceae	8753368	Desmophlebium	9059961	Desmophlebium lechleri	8840351	NE
9563149	Pelecopselaphus blandus (Fabricius, 1781)	9563149	Pelecopselaphus blandus (Fabricius, 1781)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Buprestidae	3789	Pelecopselaphus	4728746	Pelecopselaphus blandus	9563149	NE
9686324	Metachirus nudicaudatus (É.Geoffroy Saint-Hilaire, 1803)	9686324	Metachirus nudicaudatus (É.Geoffroy Saint-Hilaire, 1803)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783	Didelphidae	5455	Metachirus	2439881	Metachirus nudicaudatus	9686324	LC
9911852	Boana boans (Linnaeus, 1758)	9911852	Boana boans (Linnaeus, 1758)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Hylidae	6735	Boana	2427608	Boana boans	9911852	LC
10817335	Plectostylus chilensis (Lesson, 1831)	10817335	Plectostylus chilensis (Lesson, 1831)	4	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Bothriembryontidae	7692272	Plectostylus	5429731	Plectostylus chilensis	10817335	NE
10855920	Dryobates frontalis (Cabanis, 1883)	2478366	Veniliornis frontalis (Cabanis, 1883)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Veniliornis	2478338	Veniliornis frontalis	2478366	NE
1693009	Stenophyllia modesta (Blanchard, 1851)	1693009	Stenophyllia modesta (Blanchard, 1851)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Tettigoniidae	3991	Stenophyllia	1693008	Stenophyllia modesta	1693009	NE
1694000	Eschatoceras bipunctatus (Bolívar, 1884)	1694000	Eschatoceras bipunctatus (Bolívar, 1884)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Tettigoniidae	3991	Eschatoceras	7658163	Eschatoceras bipunctatus	1694000	NE
1865120	Eacles ducalis Walker, 1855	1865120	Eacles ducalis Walker, 1855	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Saturniidae	8864	Eacles	1865097	Eacles ducalis	1865120	NE
1892527	Caeruleuptychia pilata Butler	1892527	Caeruleuptychia pilata Butler	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Caeruleuptychia	1892514	Caeruleuptychia pilata	1892527	NE
2005457	Anacroneuria Klapálek, 1909	2005457	Anacroneuria Klapálek, 1909	50	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Plecoptera	787	Perlidae	7223	Anacroneuria	2005457			
2344726	Auchenipterichthys thoracatus (Kner, 1858)	2344726	Auchenipterichthys thoracatus (Kner, 1858)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Auchenipteridae	8640	Auchenipterichthys	2344718	Auchenipterichthys thoracatus	2344726	NE
2355517	Leporellus vittatus (Valenciennes, 1850)	2355517	Leporellus vittatus (Valenciennes, 1850)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Anostomidae	7200	Leporellus	2355516	Leporellus vittatus	2355517	NE
2476116	Campylopterus largipennis (Boddaert, 1783)	2476116	Campylopterus largipennis (Boddaert, 1783)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Campylopterus	2476112	Campylopterus largipennis	2476116	LC
2534128	Pholiota multicingulata E.Horak	2534128	Pholiota multicingulata E.Horak	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Strophariaceae	4186	Pholiota	2528397	Pholiota multicingulata	2534128	NE
2688506	Phlegmariurus dichotomus (Jacq.) W.H.Wagner	2688506	Phlegmariurus dichotomus (Jacq.) W.H.Wagner	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Lycopodiales	421	Lycopodiaceae	6725	Phlegmariurus	7641693	Phlegmariurus dichotomus	2688506	NE
2699338	Hohenbergia ramageana Mez	2699336	Hohenbergia ridleyi (Baker) Mez	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Bromeliaceae	3740	Hohenbergia	2699270	Hohenbergia ridleyi	2699336	NE
2704120	Bothriochloa barbinodis (Lag.) Herter	2704120	Bothriochloa barbinodis (Lag.) Herter	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Bothriochloa	2704089	Bothriochloa barbinodis	2704120	NE
2761299	Stromanthe porteana Gris	2761299	Stromanthe porteana Gris	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Marantaceae	8784	Stromanthe	2761248	Stromanthe porteana	2761299	NE
2763941	Commelina benghalensis L.	2763941	Commelina benghalensis L.	100	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Commelinales	553	Commelinaceae	2763195	Commelina	2763939	Commelina benghalensis	2763941	LC
2765966	Pontederia paniculata Spreng.	2765966	Pontederia paniculata Spreng.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Commelinales	553	Pontederiaceae	3731	Pontederia	2740415	Pontederia paniculata	2765966	NE
2896544	Gonzalagunia hirsuta (Jacq.) K.Schum.	2896544	Gonzalagunia hirsuta (Jacq.) K.Schum.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Gonzalagunia	2896440	Gonzalagunia hirsuta	2896544	NE
2925892	Echium vulgare L.	2925892	Echium vulgare L.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Echium	2925888	Echium vulgare	2925892	NE
2995594	Rubus roseus Poir.	2995594	Rubus roseus Poir.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus roseus	2995594	NE
3085038	Iresine diffusa Humb. & Bonpl. ex Willd.	3085038	Iresine diffusa Humb. & Bonpl. ex Willd.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Iresine	10679135	Iresine diffusa	3085038	NE
3086352	Piper auritum Kunth	3086352	Piper auritum Kunth	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper auritum	3086352	LC
3141550	Hyaloseris cinerea (Griseb.) Griseb.	3141550	Hyaloseris cinerea (Griseb.) Griseb.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Hyaloseris	3141546	Hyaloseris cinerea	3141550	NE
3188618	Leandra Raddi	3188618	Leandra Raddi	12	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Leandra	3188618			NE
3771290	Justicia prevostiae Wassh.	3771290	Justicia prevostiae Wassh.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Justicia	2904597	Justicia prevostiae	3771290	NE
3860536	Henriettea stellaris Berg ex Triana	3860536	Henriettea stellaris Berg ex Triana	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Henriettea	3188527	Henriettea stellaris	3860536	LC
3869924	Miconia ciliata (Rich.) DC.	3869924	Miconia ciliata (Rich.) DC.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia ciliata	3869924	LC
4011838	Elaphoglossum cuspidatum (Willd.) T.Moore	4011838	Elaphoglossum cuspidatum (Willd.) T.Moore	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Elaphoglossum	2651032	Elaphoglossum cuspidatum	4011838	NE
4012473	Elaphoglossum exsertipes Mickel	4012473	Elaphoglossum exsertipes Mickel	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Elaphoglossum	2651032	Elaphoglossum exsertipes	4012473	NE
4385709	Melanaphis sorghi (Theobald, 1904)	4385709	Melanaphis sorghi (Theobald, 1904)	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aphididae	3042	Melanaphis	2076266	Melanaphis sorghi	4385709	NE
4782980	Lattinidea Rider & Eger, 2008	4782980	Lattinidea Rider & Eger, 2008	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Lattinidea	4782980			
5041344	Chlorion hemipyrrhum (Sichel, 1863)	5041344	Chlorion hemipyrrhum (Sichel, 1863)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Sphecidae	4352	Chlorion	1339019	Chlorion hemipyrrhum	5041344	NE
5204138	Rhaphiodon vulpinus Spix & Agassiz, 1829	5204138	Rhaphiodon vulpinus Spix & Agassiz, 1829	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Cynodontidae	2978	Rhaphiodon	2352273	Rhaphiodon vulpinus	5204138	NE
5210695	Trachinotus kennedyi Steindachner, 1876	5210695	Trachinotus kennedyi Steindachner, 1876	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Carangidae	4253	Trachinotus	2391252	Trachinotus kennedyi	5210695	LC
5230097	Asthenes pudibunda (P.L.Sclater, 1874)	5230097	Asthenes pudibunda (P.L.Sclater, 1874)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Asthenes	2485385	Asthenes pudibunda	5230097	LC
5289833	Nassella tenuissima (Trin.) Barkworth	5289833	Nassella tenuissima (Trin.) Barkworth	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Nassella	2703595	Nassella tenuissima	5289833	NE
5358484	Prosopis caldenia Burkart	5358484	Prosopis caldenia Burkart	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Prosopis	2970763	Prosopis caldenia	5358484	DD
5732968	Leptoglossus concaviusculus Berg, 1892	5732968	Leptoglossus concaviusculus Berg, 1892	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Coreidae	9649	Leptoglossus	2050115	Leptoglossus concaviusculus	5732968	NE
5788714	Diglossa indigotica P.L.Sclater, 1856	5788714	Diglossa indigotica P.L.Sclater, 1856	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Diglossa	2488798	Diglossa indigotica	5788714	LC
6066383	Nycticorax nycticorax obscurus Bonaparte, 1855	6066383	Nycticorax nycticorax obscurus Bonaparte, 1855	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Nycticorax	2480856	Nycticorax nycticorax	2480863	
6092952	Setophaga petechia rufopileata (Ridgway, 1884)	6092952	Setophaga petechia rufopileata (Ridgway, 1884)	10	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga petechia	7341834	
6365035	Besleria L.	6365035	Besleria L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Gesneriaceae	6654	Besleria	6365035			NE
7262731	Ficus virens Dryand., 1789	7262731	Ficus virens Dryand., 1789	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus virens	7262731	NE
7278639	Escallonia illinita C.Presl	7278639	Escallonia illinita C.Presl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Escalloniales	7221331	Escalloniaceae	3234486	Escallonia	2986228	Escallonia illinita	7278639	NE
7303483	Begonia fischeri Schrank	7303483	Begonia fischeri Schrank	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Begoniaceae	6638	Begonia	2874710	Begonia fischeri	7303483	NE
7309113	Hyptis passerina Mart. ex Benth.	7309113	Hyptis passerina Mart. ex Benth.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Hyptis	2926807	Hyptis passerina	7309113	NE
